"date","country","total_revenue"
"2007-04-12","India","4.99"
"2007-04-27","India","0.99"
"2007-04-27","India","0.99"
"2007-04-27","India","2.99"
"2007-04-29","India","6.99"
"2007-04-29","India","1.99"
"2007-04-29","India","2.99"
"2007-04-30","India","8.99"
"2007-04-06","Peru","2.99"
"2007-04-06","Peru","4.99"
"2007-04-07","Peru","7.99"
"2007-04-08","Peru","4.99"
"2007-04-09","Peru","6.99"
"2007-04-11","Peru","0.99"
"2007-04-11","Peru","0.99"
"2007-04-11","Peru","0.99"
"2007-04-26","Peru","7.99"
"2007-04-27","Peru","2.99"
"2007-04-28","Peru","4.99"
"2007-04-28","Peru","2.99"
"2007-04-28","Peru","0.99"
"2007-04-29","Peru","5.99"
"2007-04-30","Peru","4.99"
"2007-04-07","India","3.99"
"2007-04-08","India","8.99"
"2007-04-27","India","4.99"
"2007-04-28","India","2.99"
"2007-04-28","India","0.99"
"2007-04-28","India","2.99"
"2007-04-28","India","5.99"
"2007-04-29","India","4.99"
"2007-04-30","India","4.99"
"2007-04-30","India","4.99"
"2007-04-07","Turkey","7.99"
"2007-04-08","Turkey","2.99"
"2007-04-10","Turkey","2.99"
"2007-04-11","Turkey","2.99"
"2007-04-27","Turkey","6.99"
"2007-04-28","Turkey","8.99"
"2007-04-29","Turkey","0.99"
"2007-04-30","Turkey","3.99"
"2007-04-06","South Africa","4.99"
"2007-04-09","South Africa","2.99"
"2007-04-10","South Africa","7.99"
"2007-04-11","South Africa","0.99"
"2007-04-11","South Africa","6.99"
"2007-04-27","South Africa","4.99"
"2007-04-28","South Africa","0.99"
"2007-04-28","South Africa","0.99"
"2007-04-29","South Africa","2.99"
"2007-04-29","South Africa","2.99"
"2007-04-29","South Africa","4.99"
"2007-04-30","South Africa","9.99"
"2007-04-30","South Africa","4.99"
"2007-04-30","South Africa","0.99"
"2007-04-30","South Africa","4.99"
"2007-04-30","South Africa","2.99"
"2007-04-05","Brazil","5.99"
"2007-04-06","Brazil","4.99"
"2007-04-06","Brazil","7.99"
"2007-04-08","Brazil","0.99"
"2007-04-08","Brazil","2.99"
"2007-04-09","Brazil","0.99"
"2007-04-10","Brazil","0.99"
"2007-04-12","Brazil","0.99"
"2007-04-12","Brazil","6.99"
"2007-04-28","Brazil","0.99"
"2007-04-28","Brazil","2.99"
"2007-04-30","Brazil","6.99"
"2007-04-30","Brazil","4.99"
"2007-04-08","Russian Federation","5.99"
"2007-04-08","Russian Federation","5.99"
"2007-04-09","Russian Federation","2.99"
"2007-04-10","Russian Federation","2.99"
"2007-04-28","Russian Federation","4.99"
"2007-04-28","Russian Federation","6.99"
"2007-04-30","Russian Federation","6.99"
"2007-04-30","Russian Federation","2.99"
"2007-04-06","Poland","0.99"
"2007-04-06","Poland","5.99"
"2007-04-09","Poland","2.99"
"2007-04-10","Poland","4.99"
"2007-04-10","Poland","4.99"
"2007-04-11","Poland","2.99"
"2007-04-12","Poland","6.99"
"2007-04-12","Poland","2.99"
"2007-04-27","Poland","4.99"
"2007-04-29","Poland","2.99"
"2007-04-30","Poland","5.99"
"2007-04-30","Poland","2.99"
"2007-04-30","Poland","5.99"
"2007-04-30","Poland","2.99"
"2007-04-30","Poland","3.99"
"2007-04-30","Poland","2.99"
"2007-04-06","China","0.99"
"2007-04-06","China","4.99"
"2007-04-06","China","0.99"
"2007-04-07","China","2.99"
"2007-04-08","China","0.99"
"2007-04-08","China","2.99"
"2007-04-08","China","0.99"
"2007-04-09","China","0.99"
"2007-04-09","China","4.99"
"2007-04-29","China","4.99"
"2007-04-29","China","2.99"
"2007-04-30","China","4.99"
"2007-04-30","China","7.99"
"2007-04-30","China","7.99"
"2007-04-30","China","5.99"
"2007-04-07","Brazil","4.99"
"2007-04-07","Brazil","4.99"
"2007-04-11","Brazil","3.99"
"2007-04-27","Brazil","4.99"
"2007-04-28","Brazil","0.99"
"2007-04-30","Brazil","0.99"
"2007-04-30","Brazil","4.99"
"2007-04-30","Brazil","5.99"
"2007-04-05","Ukraine","2.99"
"2007-04-09","Ukraine","4.99"
"2007-04-09","Ukraine","4.99"
"2007-04-10","Ukraine","2.99"
"2007-04-10","Ukraine","2.99"
"2007-04-10","Ukraine","3.99"
"2007-04-27","Ukraine","2.99"
"2007-04-28","Ukraine","0.99"
"2007-04-28","Ukraine","6.99"
"2007-04-29","Ukraine","8.99"
"2007-04-30","Ukraine","3.99"
"2007-04-30","Ukraine","2.99"
"2007-04-06","South Africa","0.99"
"2007-04-06","South Africa","2.99"
"2007-04-07","South Africa","4.99"
"2007-04-08","South Africa","4.99"
"2007-04-08","South Africa","5.99"
"2007-04-08","South Africa","0.99"
"2007-04-09","South Africa","2.99"
"2007-04-10","South Africa","5.99"
"2007-04-10","South Africa","0.99"
"2007-04-10","South Africa","1.99"
"2007-04-11","South Africa","6.99"
"2007-04-26","South Africa","1.99"
"2007-04-27","South Africa","0.99"
"2007-04-27","South Africa","1.99"
"2007-04-08","Mexico","6.99"
"2007-04-08","Mexico","2.99"
"2007-04-08","Mexico","6.99"
"2007-04-08","Mexico","2.99"
"2007-04-09","Mexico","2.99"
"2007-04-11","Mexico","4.99"
"2007-04-12","Mexico","3.99"
"2007-04-27","Mexico","2.99"
"2007-04-27","Mexico","0.99"
"2007-04-29","Mexico","6.99"
"2007-04-30","Mexico","2.99"
"2007-04-30","Mexico","0.99"
"2007-04-30","Mexico","0.99"
"2007-04-09","Egypt","4.99"
"2007-04-11","Egypt","2.99"
"2007-04-12","Egypt","0.99"
"2007-04-27","Egypt","2.99"
"2007-04-28","Egypt","4.99"
"2007-04-29","Egypt","1.99"
"2007-04-07","India","0.99"
"2007-04-09","India","7.99"
"2007-04-10","India","0.99"
"2007-04-11","India","3.99"
"2007-04-11","India","3.99"
"2007-04-12","India","3.99"
"2007-04-27","India","4.99"
"2007-04-27","India","0.99"
"2007-04-27","India","7.99"
"2007-04-28","India","0.99"
"2007-04-29","India","0.99"
"2007-04-29","India","7.99"
"2007-04-30","India","6.99"
"2007-04-30","India","4.99"
"2007-04-08","India","0.99"
"2007-04-10","India","3.99"
"2007-04-11","India","3.99"
"2007-04-12","India","8.99"
"2007-04-30","India","0.99"
"2007-04-30","India","5.99"
"2007-04-06","Netherlands","4.99"
"2007-04-06","Netherlands","5.99"
"2007-04-06","Netherlands","6.99"
"2007-04-07","Netherlands","6.99"
"2007-04-07","Netherlands","3.99"
"2007-04-09","Netherlands","2.99"
"2007-04-09","Netherlands","3.99"
"2007-04-10","Netherlands","2.99"
"2007-04-11","Netherlands","6.99"
"2007-04-11","Netherlands","0.99"
"2007-04-28","Netherlands","8.99"
"2007-04-28","Netherlands","4.99"
"2007-04-30","Netherlands","2.99"
"2007-04-30","Netherlands","4.99"
"2007-04-30","Netherlands","4.99"
"2007-04-30","Netherlands","7.99"
"2007-04-30","Netherlands","4.99"
"2007-04-30","Netherlands","2.99"
"2007-04-30","Netherlands","6.99"
"2007-04-05","China","2.99"
"2007-04-09","China","0.99"
"2007-04-10","China","1.99"
"2007-04-10","China","4.99"
"2007-04-11","China","2.99"
"2007-04-12","China","0.99"
"2007-04-27","China","2.99"
"2007-04-28","China","2.99"
"2007-04-28","China","4.99"
"2007-04-28","China","3.99"
"2007-04-29","China","3.99"
"2007-04-30","China","1.99"
"2007-04-30","China","0.99"
"2007-04-30","China","9.99"
"2007-04-30","China","0.99"
"2007-04-30","China","4.99"
"2007-04-08","Taiwan","0.99"
"2007-04-08","Taiwan","2.99"
"2007-04-09","Taiwan","2.99"
"2007-04-09","Taiwan","7.99"
"2007-04-09","Taiwan","6.99"
"2007-04-09","Taiwan","6.99"
"2007-04-12","Taiwan","6.99"
"2007-04-12","Taiwan","0.99"
"2007-04-27","Taiwan","0.99"
"2007-04-28","Taiwan","5.99"
"2007-04-30","Taiwan","2.99"
"2007-04-30","Taiwan","4.99"
"2007-04-11","United States","4.99"
"2007-04-11","United States","9.99"
"2007-04-12","United States","0.99"
"2007-04-12","United States","2.99"
"2007-04-27","United States","4.99"
"2007-04-30","United States","4.99"
"2007-04-30","United States","0.99"
"2007-04-07","Japan","1.99"
"2007-04-07","Japan","0.99"
"2007-04-08","Japan","5.99"
"2007-04-09","Japan","2.99"
"2007-04-10","Japan","0.99"
"2007-04-26","Japan","4.99"
"2007-04-28","Japan","2.99"
"2007-04-29","Japan","4.99"
"2007-04-30","Japan","7.99"
"2007-04-30","Japan","4.99"
"2007-04-30","Japan","2.99"
"2007-04-05","United Kingdom","2.99"
"2007-04-08","United Kingdom","4.99"
"2007-04-08","United Kingdom","4.99"
"2007-04-12","United Kingdom","0.99"
"2007-04-28","United Kingdom","2.99"
"2007-04-29","United Kingdom","2.99"
"2007-04-29","United Kingdom","4.99"
"2007-04-30","United Kingdom","7.99"
"2007-04-30","United Kingdom","2.99"
"2007-04-30","United Kingdom","5.99"
"2007-04-07","Turkey","7.99"
"2007-04-07","Turkey","0.99"
"2007-04-08","Turkey","7.99"
"2007-04-11","Turkey","6.99"
"2007-04-11","Turkey","4.99"
"2007-04-29","Turkey","0.99"
"2007-04-29","Turkey","0.99"
"2007-04-30","Turkey","1.99"
"2007-04-30","Turkey","0.99"
"2007-04-08","Belarus","6.99"
"2007-04-08","Belarus","3.99"
"2007-04-09","Belarus","0.99"
"2007-04-09","Belarus","8.99"
"2007-04-09","Belarus","7.99"
"2007-04-10","Belarus","7.99"
"2007-04-12","Belarus","7.99"
"2007-04-12","Belarus","9.99"
"2007-04-27","Belarus","5.99"
"2007-04-27","Belarus","2.99"
"2007-04-28","Belarus","0.99"
"2007-04-28","Belarus","3.99"
"2007-04-29","Belarus","5.99"
"2007-04-30","Belarus","0.99"
"2007-04-30","Belarus","7.99"
"2007-04-30","Belarus","3.99"
"2007-04-30","Belarus","4.99"
"2007-04-30","Belarus","0.99"
"2007-04-06","South Africa","5.99"
"2007-04-07","South Africa","8.99"
"2007-04-07","South Africa","4.99"
"2007-04-07","South Africa","6.99"
"2007-04-07","South Africa","2.99"
"2007-04-08","South Africa","2.99"
"2007-04-11","South Africa","2.99"
"2007-04-11","South Africa","1.99"
"2007-04-11","South Africa","0.99"
"2007-04-27","South Africa","2.99"
"2007-04-27","South Africa","7.99"
"2007-04-28","South Africa","0.99"
"2007-04-29","South Africa","0.99"
"2007-04-30","South Africa","2.99"
"2007-04-30","South Africa","0.99"
"2007-04-08","United States","6.99"
"2007-04-08","United States","4.99"
"2007-04-11","United States","7.99"
"2007-04-11","United States","6.99"
"2007-04-11","United States","4.99"
"2007-04-26","United States","0.99"
"2007-04-28","United States","3.99"
"2007-04-06","Japan","7.99"
"2007-04-06","Japan","2.99"
"2007-04-08","Japan","0.99"
"2007-04-09","Japan","0.99"
"2007-04-10","Japan","2.99"
"2007-04-10","Japan","0.99"
"2007-04-11","Japan","0.99"
"2007-04-11","Japan","4.99"
"2007-04-12","Japan","2.99"
"2007-04-27","Japan","0.99"
"2007-04-28","Japan","0.99"
"2007-04-29","Japan","2.99"
"2007-04-30","Japan","0.99"
"2007-04-06","Runion","0.99"
"2007-04-07","Runion","0.99"
"2007-04-08","Runion","2.99"
"2007-04-08","Runion","2.99"
"2007-04-09","Runion","4.99"
"2007-04-09","Runion","4.99"
"2007-04-11","Runion","1.99"
"2007-04-12","Runion","8.99"
"2007-04-12","Runion","10.99"
"2007-04-28","Runion","0.99"
"2007-04-28","Runion","4.99"
"2007-04-28","Runion","9.99"
"2007-04-28","Runion","4.99"
"2007-04-29","Runion","3.99"
"2007-04-29","Runion","4.99"
"2007-04-29","Runion","4.99"
"2007-04-29","Runion","4.99"
"2007-04-30","Runion","5.99"
"2007-04-30","Runion","2.99"
"2007-04-30","Runion","1.99"
"2007-04-30","Runion","4.99"
"2007-04-30","Runion","4.99"
"2007-04-06","United States","2.99"
"2007-04-06","United States","6.99"
"2007-04-08","United States","3.99"
"2007-04-08","United States","0.99"
"2007-04-09","United States","2.99"
"2007-04-09","United States","10.99"
"2007-04-11","United States","4.99"
"2007-04-26","United States","5.99"
"2007-04-27","United States","4.99"
"2007-04-28","United States","6.99"
"2007-04-30","United States","2.99"
"2007-04-07","Mexico","6.99"
"2007-04-12","Mexico","2.99"
"2007-04-28","Mexico","4.99"
"2007-04-30","Mexico","2.99"
"2007-04-07","China","2.99"
"2007-04-12","China","0.99"
"2007-04-12","China","3.99"
"2007-04-12","China","0.99"
"2007-04-27","China","0.99"
"2007-04-27","China","3.99"
"2007-04-30","China","4.99"
"2007-04-30","China","4.99"
"2007-04-30","China","2.99"
"2007-04-30","China","2.99"
"2007-04-06","India","2.99"
"2007-04-06","India","7.99"
"2007-04-08","India","4.99"
"2007-04-11","India","0.99"
"2007-04-12","India","2.99"
"2007-04-30","India","5.99"
"2007-04-06","Indonesia","0.99"
"2007-04-06","Indonesia","0.99"
"2007-04-07","Indonesia","5.99"
"2007-04-08","Indonesia","5.99"
"2007-04-10","Indonesia","0.99"
"2007-04-10","Indonesia","0.99"
"2007-04-12","Indonesia","9.99"
"2007-04-28","Indonesia","7.99"
"2007-04-30","Indonesia","0.99"
"2007-04-30","Indonesia","4.99"
"2007-04-06","China","7.99"
"2007-04-06","China","0.99"
"2007-04-07","China","4.99"
"2007-04-07","China","2.99"
"2007-04-08","China","5.99"
"2007-04-09","China","0.99"
"2007-04-10","China","2.99"
"2007-04-11","China","0.99"
"2007-04-26","China","4.99"
"2007-04-27","China","4.99"
"2007-04-27","China","4.99"
"2007-04-28","China","1.99"
"2007-04-29","China","7.99"
"2007-04-30","China","2.99"
"2007-04-09","Switzerland","1.99"
"2007-04-11","Switzerland","5.99"
"2007-04-11","Switzerland","4.99"
"2007-04-11","Switzerland","4.99"
"2007-04-11","Switzerland","2.99"
"2007-04-27","Switzerland","3.99"
"2007-04-27","Switzerland","2.99"
"2007-04-28","Switzerland","5.99"
"2007-04-30","Switzerland","7.99"
"2007-04-30","Switzerland","0.99"
"2007-04-07","Nigeria","2.99"
"2007-04-10","Nigeria","4.99"
"2007-04-10","Nigeria","2.99"
"2007-04-10","Nigeria","0.99"
"2007-04-12","Nigeria","6.99"
"2007-04-27","Nigeria","2.99"
"2007-04-28","Nigeria","4.99"
"2007-04-30","Nigeria","6.99"
"2007-04-30","Nigeria","0.99"
"2007-04-06","North Korea","0.99"
"2007-04-07","North Korea","5.99"
"2007-04-07","North Korea","3.99"
"2007-04-08","North Korea","0.99"
"2007-04-10","North Korea","4.99"
"2007-04-27","North Korea","2.99"
"2007-04-27","North Korea","2.99"
"2007-04-27","North Korea","4.99"
"2007-04-28","North Korea","0.99"
"2007-04-29","North Korea","0.99"
"2007-04-29","North Korea","0.99"
"2007-04-29","North Korea","4.99"
"2007-04-29","North Korea","0.99"
"2007-04-29","North Korea","4.99"
"2007-04-30","North Korea","2.99"
"2007-04-30","North Korea","4.99"
"2007-04-30","North Korea","2.99"
"2007-04-30","North Korea","4.99"
"2007-04-07","United States","8.99"
"2007-04-10","United States","2.99"
"2007-04-10","United States","4.99"
"2007-04-11","United States","2.99"
"2007-04-12","United States","5.99"
"2007-04-27","United States","2.99"
"2007-04-28","United States","0.99"
"2007-04-28","United States","2.99"
"2007-04-29","United States","2.99"
"2007-04-30","United States","1.99"
"2007-04-30","United States","2.99"
"2007-04-30","United States","1.99"
"2007-04-30","United States","2.99"
"2007-04-06","Austria","5.99"
"2007-04-07","Austria","4.99"
"2007-04-10","Austria","0.99"
"2007-04-12","Austria","4.99"
"2007-04-28","Austria","2.99"
"2007-04-29","Austria","0.99"
"2007-04-30","Austria","3.99"
"2007-04-30","Austria","0.99"
"2007-04-30","Austria","7.99"
"2007-04-30","Austria","4.99"
"2007-04-08","Russian Federation","0.99"
"2007-04-08","Russian Federation","5.99"
"2007-04-11","Russian Federation","6.99"
"2007-04-11","Russian Federation","1.99"
"2007-04-27","Russian Federation","0.99"
"2007-04-28","Russian Federation","4.99"
"2007-04-30","Russian Federation","0.99"
"2007-04-30","Russian Federation","2.99"
"2007-04-30","Russian Federation","2.99"
"2007-04-06","Israel","4.99"
"2007-04-07","Israel","0.99"
"2007-04-07","Israel","6.99"
"2007-04-07","Israel","2.99"
"2007-04-09","Israel","6.99"
"2007-04-12","Israel","4.99"
"2007-04-27","Israel","2.99"
"2007-04-29","Israel","4.99"
"2007-04-30","Israel","4.99"
"2007-04-30","Israel","0.99"
"2007-04-08","France","2.99"
"2007-04-29","France","4.99"
"2007-04-29","France","4.99"
"2007-04-30","France","4.99"
"2007-04-30","France","7.99"
"2007-04-30","France","0.99"
"2007-04-30","France","5.99"
"2007-04-06","Japan","3.99"
"2007-04-07","Japan","1.99"
"2007-04-10","Japan","4.99"
"2007-04-10","Japan","10.99"
"2007-04-11","Japan","0.99"
"2007-04-12","Japan","1.99"
"2007-04-27","Japan","1.99"
"2007-04-27","Japan","2.99"
"2007-04-28","Japan","0.99"
"2007-04-28","Japan","4.99"
"2007-04-29","Japan","4.99"
"2007-04-08","Turkey","4.99"
"2007-04-10","Turkey","3.99"
"2007-04-11","Turkey","0.99"
"2007-04-12","Turkey","2.99"
"2007-04-12","Turkey","4.99"
"2007-04-12","Turkey","0.99"
"2007-04-26","Turkey","3.99"
"2007-04-27","Turkey","6.99"
"2007-04-28","Turkey","3.99"
"2007-04-29","Turkey","4.99"
"2007-04-05","China","4.99"
"2007-04-06","China","5.99"
"2007-04-07","China","0.99"
"2007-04-08","China","2.99"
"2007-04-09","China","4.99"
"2007-04-10","China","4.99"
"2007-04-10","China","6.99"
"2007-04-10","China","0.99"
"2007-04-27","China","2.99"
"2007-04-29","China","0.99"
"2007-04-30","China","7.99"
"2007-04-30","China","4.99"
"2007-04-06","Malawi","2.99"
"2007-04-06","Malawi","2.99"
"2007-04-07","Malawi","6.99"
"2007-04-08","Malawi","0.99"
"2007-04-09","Malawi","4.99"
"2007-04-09","Malawi","4.99"
"2007-04-10","Malawi","2.99"
"2007-04-10","Malawi","7.99"
"2007-04-11","Malawi","0.99"
"2007-04-12","Malawi","2.99"
"2007-04-27","Malawi","2.99"
"2007-04-28","Malawi","5.99"
"2007-04-30","Malawi","8.99"
"2007-04-05","India","4.99"
"2007-04-08","India","0.99"
"2007-04-09","India","0.99"
"2007-04-09","India","4.99"
"2007-04-09","India","0.99"
"2007-04-09","India","4.99"
"2007-04-10","India","2.99"
"2007-04-11","India","4.99"
"2007-04-27","India","4.99"
"2007-04-28","India","2.99"
"2007-04-28","India","4.99"
"2007-04-29","India","2.99"
"2007-04-29","India","0.99"
"2007-04-29","India","0.99"
"2007-04-30","India","4.99"
"2007-04-05","China","2.99"
"2007-04-07","China","5.99"
"2007-04-07","China","5.99"
"2007-04-08","China","2.99"
"2007-04-09","China","0.99"
"2007-04-10","China","5.99"
"2007-04-11","China","5.99"
"2007-04-11","China","0.99"
"2007-04-12","China","3.99"
"2007-04-29","China","1.99"
"2007-04-29","China","1.99"
"2007-04-29","China","6.99"
"2007-04-29","China","1.99"
"2007-04-30","China","4.99"
"2007-04-30","China","4.99"
"2007-04-30","China","6.99"
"2007-04-30","China","4.99"
"2007-04-05","China","8.99"
"2007-04-08","China","4.99"
"2007-04-09","China","2.99"
"2007-04-11","China","3.99"
"2007-04-11","China","4.99"
"2007-04-12","China","9.99"
"2007-04-27","China","6.99"
"2007-04-27","China","0.99"
"2007-04-29","China","4.99"
"2007-04-30","China","0.99"
"2007-04-06","India","4.99"
"2007-04-06","India","4.99"
"2007-04-07","India","4.99"
"2007-04-07","India","0.99"
"2007-04-09","India","0.99"
"2007-04-10","India","4.99"
"2007-04-10","India","7.99"
"2007-04-10","India","2.99"
"2007-04-28","India","7.99"
"2007-04-30","India","2.99"
"2007-04-30","India","2.99"
"2007-04-30","India","9.99"
"2007-04-06","Malaysia","0.99"
"2007-04-06","Malaysia","2.99"
"2007-04-10","Malaysia","5.99"
"2007-04-10","Malaysia","4.99"
"2007-04-12","Malaysia","2.99"
"2007-04-12","Malaysia","0.99"
"2007-04-27","Malaysia","3.99"
"2007-04-30","Malaysia","4.99"
"2007-04-30","Malaysia","5.99"
"2007-04-08","Turkey","5.99"
"2007-04-08","Turkey","4.99"
"2007-04-08","Turkey","6.99"
"2007-04-11","Turkey","7.99"
"2007-04-11","Turkey","0.99"
"2007-04-12","Turkey","5.99"
"2007-04-27","Turkey","6.99"
"2007-04-27","Turkey","2.99"
"2007-04-27","Turkey","3.99"
"2007-04-27","Turkey","2.99"
"2007-04-27","Turkey","4.99"
"2007-04-30","Turkey","6.99"
"2007-04-30","Turkey","2.99"
"2007-04-30","Turkey","5.99"
"2007-04-06","Austria","0.99"
"2007-04-08","Austria","7.99"
"2007-04-09","Austria","2.99"
"2007-04-09","Austria","4.99"
"2007-04-09","Austria","2.99"
"2007-04-10","Austria","2.99"
"2007-04-10","Austria","3.99"
"2007-04-11","Austria","4.99"
"2007-04-27","Austria","0.99"
"2007-04-29","Austria","2.99"
"2007-04-29","Austria","4.99"
